Player,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,State/Province,Top_25_player,G.1,MP.1,Pos_C,Pos_F,Pos_F-C,Pos_F-G,Pos_G,Pos_G-F,Pos_SF-SG,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_CON,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_LAS,Team_LVA,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_NYL,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_SEA,Team_TOR,Team_TOT,Team_UTA,Team_WAS,Team Name_Atlanta Dream,Team Name_Atlanta Hawks,Team Name_Boston Celtics,Team Name_Brooklyn Nets,Team Name_Charlotte Hornets,Team Name_Chicago Bulls,Team Name_Chicago Sky,Team Name_Cleveland Cavaliers,Team Name_Connecticut Sun,Team Name_Dallas Mavericks,Team Name_Dallas Wings,Team Name_Denver Nuggets,Team Name_Detroit Pistons,Team Name_Golden State Warriors,Team Name_Houston Rockets,Team Name_Indiana Fever,Team Name_Indiana Pacers,Team Name_Las Vegas Aces,Team Name_Los Angeles Clippers,Team Name_Los Angeles Lakers,Team Name_Los Angeles Sparks,Team Name_Memphis Grizzlies,Team Name_Miami Heat,Team Name_Milwaukee Bucks,Team Name_Minnesota Lynx,Team Name_Minnesota Timberwolves,Team Name_New Orleans Pelicans,Team Name_New York Knicks,Team Name_New York Liberty,Team Name_Oklahoma City Thunder,Team Name_Orlando Magic,Team Name_Philadelphia 76ers,Team Name_Phoenix Mercury,Team Name_Phoenix Suns,Team Name_Portland Trail Blazers,Team Name_Sacramento Kings,Team Name_San Antonio Spurs,Team Name_Seattle Storm,Team Name_Toronto Raptors,Team Name_Utah Jazz,Team Name_Washington Mystics,Team Name_Washington Wizards,City_Atlanta,City_Boston,City_Brooklyn,City_Charlotte,City_Chicago,City_Cleveland,City_Connecticut,City_Dallas,City_Denver,City_Detroit,City_Houston,City_Indiana,City_Indianapolis,City_Las Vegas,City_Los Angeles,City_Memphis,City_Miami,City_Milwaukee,City_Minneapolis,City_Minnesota,City_New Orleans,City_New York,City_New York City,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Phoenix,City_Portland,City_Sacramento,City_Salt Lake City,City_San Antonio,City_San Francisco,City_Seattle,City_Toronto,City_Washington,League_NBA,League_WNBA,Playstyle_Cluster,PER
Desmond Bane,0.5469104549512004,1.4146927080057652,-0.6676709856029083,2.7397176891006048,2.8070016112931104,0.33125219821533664,3.3094981516894473,3.2629397126371544,0.5402602184586192,1.882996701611172,1.8106787952618764,0.40982112108106766,1.717092634232419,1.5364975541989345,0.6485799604899206,0.16978565376968308,-0.00958919231189171,2.310178103336593,1.2395410115006804,-0.028981442985107336,2.090489471059622,1.6904182712018456,2.3152317061453203,Tennessee,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1.431552462192241
Dalano Banton,1.110939062073287,-0.2724483491693348,-0.7138759848401081,0.44641173582738464,0.7143450948205664,-0.16333719260854526,0.16819556650625098,0.7758818467098103,-0.006187501385396873,0.34368754509652577,0.49373211887173357,-0.00397627771604226,0.4033867669014973,0.4509946349360388,0.23257828402280112,0.026154970162953865,-0.11065001105802524,0.19879873321074643,-0.005013517429561771,-0.10604198406879038,0.40290482445905307,-0.4450917833347979,0.2952533971781234,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.16602307790992368
Dominick Barlow,0.12388899960963537,-0.6814522418178439,-0.7345142178327241,-0.4896315104065828,-0.62768462769987,0.59503320665474,-0.781313208891774,-0.949831774545898,0.23167797666435144,-0.22642695731630622,-0.2413078865553226,0.23344845929869296,-0.25346616676396366,-0.15960075714934024,-0.21211316323515478,0.8879390718033291,-0.11960480647982231,-0.32616879377556535,-0.3610712894781592,-0.12268239017602235,-1.0250514149721968,-0.19385530633048692,-0.5941400373671352,Texas,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,-0.3489608355251979
Harrison Barnes,2.427005812024823,3.45971217124831,-0.6843047853283002,0.6804225473858765,0.6233600288869774,0.4136837633526499,0.6234149042215036,1.2834446764909009,0.5788329986829027,0.22966464461395927,0.06495878237261754,0.6472458580958022,0.5676000003178625,0.5866824998439006,0.3186475963953087,0.026154970162953865,-0.2772970073216229,-0.2993086175114077,0.1790999470367028,-0.723664305307168,-0.5057946006335605,-0.4450917833347979,0.5816682320316808,California,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,-0.10158719648696433
Scottie Barnes,1.3929533656343305,2.3349514664649105,-0.6661308189616683,2.224893903671923,2.1701061497579883,0.42192691986638126,1.0249144533743955,1.384957242447119,0.2831083502967295,2.168053952817588,2.0863187972970225,0.40982112108106766,1.717092634232419,1.8078732840146587,0.2230150270925225,2.3242459078706212,0.33952999972020564,2.7188321749738535,2.172956908198362,0.7416239678517237,2.2203036746442804,0.5598541246824462,1.7424020364382045,Ontario,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,2.0976456159044576
RJ Barrett,1.2989485977806494,2.2327004933027834,-0.6759878854656043,2.224893903671923,2.056374817341002,0.5867900501410087,0.8821279722297048,1.0804195445784646,0.4052554876736269,2.2820768533001545,2.1169454641898167,0.49800745197225504,1.9634124843569671,2.3506247436461067,-0.09257245160667202,0.16978565376968308,0.08228427927550237,0.8117798406666374,-0.31615214966212224,-0.10604198406879038,1.441418453136326,0.8110906016867575,1.7876254314150821,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0.5809556118929803
Charles Bassey,-0.5341443753661325,-0.7325777283989076,-0.740366851069436,-0.5832358350299796,-0.9233860919840338,2.4827160482992223,-0.16707667858167244,-1.0513443405021161,-1.9091113257833816,-0.2834384075575895,-0.5782012223760568,1.820802415340064,-0.7461058670130594,-0.8380400816886502,0.47165970727976614,0.6006777045898707,0.25053760513429946,-0.13244320613486918,-0.3610712894781592,1.5304083851317438,-0.3759803970489013,0.05738117067382432,-0.7599591522823528,Texas,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.2882018881987947
Emoni Bates,-0.7221539110734947,-0.7325777283989076,-0.746219484306148,-0.8172466465884713,-0.6504308941832673,-0.9711665309542192,-0.28552681602826435,0.01453760203817434,0.03881407554293389,-0.9675758104529878,-0.8844678913039968,-1.1029136318985298,-0.9103191004294245,-0.8380400816886502,-2.3160296878964495,-0.9792598150841509,-1.105181061741076,-0.4336094988321963,-0.901242525993021,-0.723664305307168,-0.7654230078028786,-1.5756559298541972,-0.8504059422361079,Ohio,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.2129415220076398
Keita Bates-Diop,1.0639366781464465,-0.32357383575039844,-0.73513028448922,-0.6300379973416779,-0.6959234271500616,0.08395750280339545,-0.5334200124600191,-0.44226894476480727,0.04524287224698114,-0.5684956587640054,-0.6700812230544388,0.34198548193400047,-0.4997860168885116,-0.4988204194189952,0.1321640862548756,-0.2611063970505047,-0.6321044592156743,-0.4336094988321963,-0.1810142106398719,-0.12268239017602235,-1.0250514149721968,-1.0731829758455753,-0.6996612923131827,,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.49814964727818706
Nicolas Batum,1.3929533656343305,1.2101907616815106,-0.6950859518169802,-0.3960271857831861,-0.422968229349295,0.24057747656429151,0.12762851135799375,0.47134414884115583,0.6302633723152807,-0.7395300094878551,-0.8538412244112028,0.8846705951105374,-0.7461058670130594,-0.7701961492347191,-0.09735408007181133,0.6006777045898707,0.15635654499332866,-0.05756703113398807,0.35915702587499027,0.2779722199114081,-0.5057946006335605,0.30861764767813527,-0.45846985243650257,,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.2682253065268427
